ID,CCE_P1706_100.mzxml,CCE_P1706_102.mzxml,CCE_P1706_104.mzxml,CCE_P1706_106.mzxml,CCE_P1706_108.mzxml,CCE_P1706_110.mzxml,CCE_P1706_112.mzxml,CCE_P1706_114.mzxml,CCE_P1706_116.mzxml,CCE_P1706_118.mzxml,CCE_P1706_120.mzxml,CCE_P1706_122.mzxml,CCE_P1706_154.mzxml,CCE_P1706_156.mzxml,CCE_P1706_158.mzxml,CCE_P1706_160.mzxml,CCE_P1706_162.mzxml,CCE_P1706_164.mzxml,CCE_P1706_166.mzxml,CCE_P1706_168.mzxml,CCE_P1706_170.mzxml,CCE_P1706_172.mzxml,CCE_P1706_174.mzxml,CCE_P1706_176.mzxml,CCE_P1706_178.mzxml,CCE_P1706_180.mzxml,CCE_P1706_182.mzxml,CCE_P1706_184.mzxml,CCE_P1706_186.mzxml,CCE_P1706_188.mzxml,CCE_P1706_208.mzxml,CCE_P1706_210.mzxml,CCE_P1706_212.mzxml,CCE_P1706_214.mzxml,CCE_P1706_216.mzxml,CCE_P1706_218.mzxml,CCE_P1706_220.mzxml,CCE_P1706_222.mzxml,CCE_P1706_224.mzxml,CCE_P1706_228.mzxml,CCE_P1706_230.mzxml,CCE_P1706_40.mzxml,CCE_P1706_42.mzxml,CCE_P1706_44.mzxml,CCE_P1706_46.mzxml,CCE_P1706_48.mzxml,CCE_P1706_50.mzxml,CCE_P1706_52.mzxml,CCE_P1706_54.mzxml,CCE_P1706_56.mzxml,CCE_P1706_58.mzxml,CCE_P1706_60.mzxml,CCE_P1706_62.mzxml,CCE_P1706_64.mzxml,CCE_P1706_66.mzxml,CCE_P1706_68.mzxml,CCE_P1706_70.mzxml,CCE_P1706_72.mzxml,CCE_P1706_74.mzxml,CCE_P1706_76.mzxml,CCE_P1706_78.mzxml,CCE_P1706_80.mzxml,CCE_P1706_82.mzxml,CCE_P1706_84.mzxml,CCE_P1706_86.mzxml,CCE_P1706_88.mzxml,CCE_P1706_90.mzxml,CCE_P1706_92.mzxml,CCE_P1706_94.mzxml,CCE_P1706_96.mzxml,CCE_P1706_98.mzxml,Class16S,Confidence,Domain16S,Family16S,Genus16S,Order16S,Phylum16S,Species16S
cfaf68d352c230e98ddf5726c54903f0,0,76,77,0,0,0,82,45,0,0,0,0,77,120,0,0,0,0,195,174,0,0,0,0,152,0,0,0,0,0,87,69,0,0,0,0,66,53,0,0,0,65,0,0,0,0,0,62,37,0,0,0,0,72,0,0,0,0,0,54,89,0,0,0,0,84,90,74,12,0,0,Nitrososphaeria,0.9841426,Archaea,Nitrosopumilaceae,Candidatus Nitrosopelagicus,Nitrosopumilales,Thaumarchaeota,NA
4b0a0e9d0cd00e2c12eeceff39121f98,69,43,47,21,65,83,44,51,33,86,81,59,15,24,13,8,9,4,0,17,29,7,8,0,0,0,0,0,0,0,38,16,29,26,19,13,41,31,33,7,18,18,16,23,0,0,0,34,35,23,12,0,0,28,32,16,0,0,4,35,55,32,51,106,77,16,18,23,42,64,64,Gammaproteobacteria,0.9992065,Bacteria,Oleiphilaceae,Oleiphilus,Oceanospirillales,Proteobacteria,NA
21820febb5915e749e96de289881340c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,232,251,0,0,0,309,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verrucomicrobiae,0.8737878,Bacteria,Puniceicoccaceae,Lentimonas,Opitutales,Verrucomicrobia,uncultured marine bacterium
46ea61405f399bd59b7184aff66ce5df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67,0,68,58,84,0,58,0,0,0,76,152,225,0,0,59,469,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,1,Bacteria,SAR116 clade,NA,Puniceispirillales,Proteobacteria,NA
393040f7e4378daccd0a948eb36dbe07,0,90,135,0,0,0,223,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,0,0,0,0,60,76,62,0,0,0,0,99,0,0,0,0,101,0,0,0,0,0,240,119,28,0,0,0,0,256,232,0,0,0,Gammaproteobacteria,0.9999972,Bacteria,NA,NA,OM182 clade,Proteobacteria,NA
75806b3b6f7236b36a35cd1d98b83f8c,8,0,36,0,11,15,0,0,0,10,17,10,0,0,35,18,118,46,20,18,49,63,156,137,0,267,78,216,228,168,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,12,0,11,90,5,0,9,Verrucomicrobiae,0.9995015,Bacteria,Puniceicoccaceae,Lentimonas,Opitutales,Verrucomicrobia,NA
bdf18e8980906003f3978e5ee578c9ea,21,0,11,40,6,12,5,21,50,11,26,2,0,0,39,42,45,36,0,0,63,25,58,82,0,81,81,68,62,26,6,28,46,59,80,73,9,25,43,36,38,0,0,50,56,26,5,0,8,21,12,20,4,27,14,16,16,20,25,4,11,85,12,14,6,0,8,21,23,9,9,Acidimicrobiia,1,Bacteria,Actinomarinaceae,Candidatus Actinomarina,Actinomarinales,Actinobacteria,NA
c97ab403dfec27de969d1b6debc9e4fb,0,96,49,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,299,50,0,0,0,0,373,0,0,0,0,0,101,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,69,53,0,0,0,0,325,102,59,0,0,0,Nitrososphaeria,1,Archaea,Nitrosopumilaceae,NA,Nitrosopumilales,Thaumarchaeota,NA
ef84d9cbeb62131ba2aec867aef53348,0,0,72,93,0,0,37,165,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,51,0,0,0,85,56,127,0,0,30,86,70,20,0,0,15,56,40,0,0,0,83,0,0,0,0,0,78,79,203,0,0,0,0,45,101,49,0,0,Verrucomicrobiae,1,Bacteria,Puniceicoccaceae,MB11C04 marine group,Opitutales,Verrucomicrobia,NA
ffea7457de7711f0b6e83c715de10cce,38,5,0,0,100,93,0,0,0,55,80,54,0,0,31,10,39,27,0,0,54,19,22,17,0,0,0,0,8,0,0,0,7,41,81,241,0,0,0,275,267,0,6,13,18,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,5,21,51,50,0,0,0,9,39,47,Alphaproteobacteria,0.9983416,Bacteria,PS1 clade,uncultured PS1 clade bacterium,Parvibaculales,Proteobacteria,uncultured PS1 clade bacterium
afb7d45c7ac635614787ce82d123cffe,0,35,86,59,0,0,62,111,100,0,3,0,0,20,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,9,22,14,7,8,0,60,41,21,4,0,61,115,107,130,6,5,28,81,43,11,0,0,109,22,23,0,6,2,58,83,70,0,0,0,21,47,99,31,0,0,Planctomycetacia,0.996165,Bacteria,Pirellulaceae,Rubripirellula,Pirellulales,Planctomycetes,NA
2599c1a1ee9d84fc1ce620e0d926eac9,30,38,62,76,20,34,34,0,77,0,22,15,0,0,0,0,0,0,0,0,0,0,23,40,0,0,64,0,0,0,26,37,155,111,61,27,31,25,96,0,0,21,31,20,50,19,0,0,23,19,12,0,15,30,20,13,26,0,13,35,26,65,47,32,36,0,52,43,50,0,30,Bacteroidia,0.9999984,Bacteria,NS9 marine group,NA,Flavobacteriales,Bacteroidetes,NA
15a7ca07e30d9e670dac72b0c4db889b,0,112,54,0,0,0,99,34,0,0,0,0,63,56,0,0,0,0,134,129,0,0,0,0,191,0,0,0,0,0,87,68,0,0,0,0,115,100,23,0,0,92,74,22,0,0,0,34,29,0,0,0,0,0,0,0,0,0,0,47,92,0,4,0,0,66,51,54,0,0,0,NA,0.9999986,Bacteria,NA,NA,NA,Marinimicrobia (SAR406 clade),NA
459f543dcf39028ebec220de64e38a91,0,129,52,0,0,0,103,22,0,0,0,0,127,13,0,0,0,0,251,53,0,0,0,0,308,0,0,0,0,0,101,29,0,0,0,0,72,38,0,0,0,51,23,0,0,0,0,36,26,0,0,0,0,19,0,0,0,0,0,57,58,0,0,0,0,135,79,47,0,0,0,Nitrososphaeria,0.9458483,Archaea,Nitrosopumilaceae,uncultured marine archaeon,Nitrosopumilales,Thaumarchaeota,uncultured marine archaeon
4d1fd181fba9388b38a20898de7d2cc8,0,108,52,0,0,0,101,92,51,0,0,0,36,36,4,0,7,12,15,31,10,13,19,24,16,11,33,14,8,7,58,70,69,73,76,39,137,130,69,0,37,25,17,10,0,0,0,20,10,0,0,0,0,15,0,0,0,0,0,21,83,34,0,0,0,78,24,21,10,0,0,Lentisphaeria,1,Bacteria,Lentisphaeraceae,Lentisphaera,Lentisphaerales,Lentisphaerae,NA
a50c86afa039074b1d79d35a15f835de,0,177,90,0,0,0,113,73,0,0,0,0,64,0,0,0,0,0,50,43,0,0,0,0,68,0,0,0,0,0,108,77,0,0,0,0,90,83,0,0,0,104,47,0,0,0,0,87,40,0,0,0,0,52,0,0,0,0,0,75,80,0,0,0,0,131,93,80,0,0,0,Gammaproteobacteria,0.8859177,Bacteria,hydrothermal vent metagenome,hydrothermal vent metagenome,SAR86 clade,Proteobacteria,hydrothermal vent metagenome
a940d94d45a4fc023286a13dff7de50d,0,27,62,65,0,0,40,106,80,0,0,0,15,55,0,0,0,0,0,52,0,0,0,0,0,0,36,0,0,0,47,94,73,0,0,0,100,116,207,0,0,45,59,22,15,0,0,16,49,12,0,0,0,71,0,0,0,0,0,59,55,61,10,0,0,0,32,76,56,0,0,Gammaproteobacteria,0.8733875,Bacteria,uncultured Oceanospirillales bacterium,uncultured Oceanospirillales bacterium,SAR86 clade,Proteobacteria,uncultured Oceanospirillales bacterium
a8910605d89c2fed06d7f463b2246695,0,69,53,77,0,0,77,55,36,0,0,0,32,60,0,0,0,0,49,76,34,0,49,15,33,15,39,34,23,0,48,53,46,0,0,0,56,46,65,0,0,32,49,0,36,0,0,96,80,0,0,0,0,58,0,0,0,0,0,61,44,54,0,0,0,41,66,43,0,0,0,Alphaproteobacteria,0.9997872,Bacteria,Clade I,NA,SAR11 clade,Proteobacteria,NA
5ee4a4a718b7ac52a83f8a1ba452499e,0,0,0,11,0,0,0,0,29,0,0,0,35,47,8,0,0,0,20,55,58,0,29,31,0,42,208,36,49,46,54,87,90,140,126,76,98,176,136,30,72,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.7015745,Bacteria,Alteromonadaceae,Aliiglaciecola,Alteromonadales,Proteobacteria,uncultured bacterium
3ba7c8b46c5751e6a78338c739d644a8,22,32,17,37,12,21,17,0,35,0,24,0,0,0,25,43,39,27,0,0,31,25,13,1,0,0,20,0,0,0,15,38,34,67,97,48,25,16,48,20,21,8,49,20,18,74,0,0,17,41,53,56,26,31,61,45,46,37,44,33,26,76,43,22,23,0,17,10,26,0,23,Bacteroidia,0.9999991,Bacteria,NS9 marine group,NA,Flavobacteriales,Bacteroidetes,NA
58d93a11a034ca0d7824913903604ffa,0,64,65,30,0,0,74,101,65,0,0,0,22,46,0,0,0,0,20,71,0,0,0,0,36,0,0,0,0,0,43,86,26,0,0,0,156,123,67,0,0,93,69,0,0,0,0,16,56,0,0,0,0,48,0,0,0,0,0,63,93,51,0,0,0,0,78,81,20,0,0,uncultured eubacterium OCS307,0.9848013,Bacteria,uncultured eubacterium OCS307,uncultured eubacterium OCS307,uncultured eubacterium OCS307,Marinimicrobia (SAR406 clade),uncultured eubacterium OCS307
6b99ad1ae34854b5d2f064b0fcd08309,70,0,0,0,93,115,0,0,0,57,66,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,213,131,0,0,0,99,103,0,0,0,0,0,0,0,0,48,30,0,0,0,54,63,0,0,0,0,0,0,55,89,129,0,0,0,32,57,82,Verrucomicrobiae,1,Bacteria,Puniceicoccaceae,MB11C04 marine group,Opitutales,Verrucomicrobia,NA
148e5ea0db1ad45e9babf42c63c00473,45,28,52,89,19,20,32,43,27,7,9,4,0,20,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,30,13,0,0,47,112,66,51,4,0,32,90,99,32,0,0,52,66,80,14,0,0,47,62,52,29,52,37,7,15,61,93,24,42,Deltaproteobacteria,0.8096445,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,uncultured delta proteobacterium
c1015933ca82a043af984b1543c614f6,0,156,70,41,0,0,52,80,38,0,0,0,40,94,0,0,0,0,69,62,4,0,0,0,97,0,39,0,0,0,69,73,23,0,0,0,98,112,65,0,0,43,30,4,0,0,0,52,35,0,0,0,0,37,0,0,0,0,0,15,80,32,2,0,0,86,20,23,18,0,0,uncultured bacterium,0.8326774,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,Marinimicrobia (SAR406 clade),uncultured bacterium
2b15273e3d3160f938805761390e3299,0,0,84,65,0,0,28,217,82,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,135,25,0,0,0,212,123,86,0,0,49,66,31,20,0,0,23,69,7,0,0,0,79,5,0,0,0,0,49,69,64,0,0,0,0,0,69,28,0,0,Deltaproteobacteria,0.8998047,Bacteria,uncultured marine bacterium,uncultured marine bacterium,PB19,Proteobacteria,uncultured marine bacterium
32b9b048f2290e4d36aed52441a0e026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,61,73,63,0,0,36,109,234,250,0,221,109,187,184,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9999957,Bacteria,Ectothiorhodospiraceae,uncultured,Ectothiorhodospirales,Proteobacteria,NA
c68517b7b3ee68b037a181dc580e34a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,83,0,56,0,91,0,0,0,0,0,109,173,181,0,0,0,435,488,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,1,Bacteria,SAR116 clade,NA,Puniceispirillales,Proteobacteria,NA
bea16a54e61bab8ce7b0d109741b15cf,0,72,50,6,0,0,148,83,31,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,93,128,75,23,12,211,180,126,0,0,31,15,0,0,0,0,48,18,0,0,0,0,15,0,0,0,0,0,35,57,6,0,0,0,100,35,25,0,0,0,Gammaproteobacteria,0.7614142,Bacteria,Alteromonadaceae,Catenovulum,Alteromonadales,Proteobacteria,Catenovulum maritimum
c1e30d868ea3423007952adf2c72e73e,3,8,56,37,0,5,15,88,58,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,34,0,0,0,0,30,36,10,5,0,32,15,8,0,0,28,87,187,458,13,5,0,44,48,17,3,2,98,16,18,0,0,0,10,36,99,5,0,6,0,0,59,48,5,3,Deltaproteobacteria,0.9998873,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
4759505670696cb45a89cd1e66fd27a6,0,43,120,38,0,0,114,104,62,0,0,0,5,28,0,0,0,0,20,45,0,0,0,0,26,0,2,0,0,0,49,78,30,0,0,0,165,48,45,0,0,43,40,37,80,0,0,73,29,15,0,0,0,41,0,0,0,0,0,77,54,37,0,0,0,39,46,90,16,0,0,Deltaproteobacteria,0.988549,Bacteria,Blfdi19,uncultured bacterium,Myxococcales,Proteobacteria,uncultured bacterium
273b4698e201928f4e772795cc2ab459,0,0,0,68,0,0,0,0,69,34,0,0,0,0,0,0,0,0,0,0,0,0,62,50,0,68,0,40,55,0,0,28,119,100,134,107,0,0,107,93,185,0,0,56,74,30,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,73,34,0,36,0,0,0,56,0,0,uncultured bacterium MB13C05,0.8634596,Bacteria,uncultured bacterium MB13C05,uncultured bacterium MB13C05,uncultured bacterium MB13C05,Marinimicrobia (SAR406 clade),uncultured bacterium MB13C05
cca7a921f6622f9ca8d00ae4f28f48f4,0,0,72,72,0,0,23,258,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,92,44,0,0,0,173,94,79,0,0,37,46,48,46,0,0,0,68,15,4,0,0,82,0,4,0,0,0,36,70,74,0,0,0,0,35,74,34,0,0,Deltaproteobacteria,0.9087491,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,uncultured marine bacterium
c371def27b9d23f8fe3dcd6180e049c2,0,98,71,0,0,0,103,59,0,0,0,0,81,133,0,0,0,0,52,124,0,0,0,0,75,0,0,0,0,0,79,73,0,0,0,0,119,84,19,0,0,83,54,0,0,0,0,51,39,0,0,0,0,42,0,0,0,0,0,40,119,24,0,0,0,0,39,48,0,0,0,Gammaproteobacteria,0.9999995,Bacteria,NA,NA,NA,Proteobacteria,NA
ad7147f3afd130c601c3de91ff59844f,0,60,92,27,0,0,66,98,41,0,0,0,0,30,0,0,0,0,27,175,0,0,0,0,55,0,0,0,0,0,71,128,21,0,0,0,136,71,51,0,0,50,29,25,6,0,0,46,40,6,0,0,0,49,0,0,0,0,0,42,69,59,0,0,0,0,69,61,8,0,0,Bacteroidia,0.999984,Bacteria,Flavobacteriaceae,NS5 marine group,Flavobacteriales,Bacteroidetes,NA
2793a5ad4581ecf686122a815c026b4a,0,137,47,3,0,0,99,33,0,0,0,0,85,52,0,0,0,0,172,125,0,0,0,0,264,0,0,0,0,0,92,47,0,0,0,0,60,73,0,0,0,60,16,4,0,0,0,37,24,0,0,0,0,17,0,0,0,0,0,29,55,0,0,0,0,69,49,51,0,0,0,uncultured bacterium,0.9051907,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,Marinimicrobia (SAR406 clade),uncultured bacterium
b563a70ccb41df75ac47e04b6fc8d603,107,26,47,48,73,100,48,45,43,73,64,65,17,13,12,8,6,8,0,0,16,9,0,0,7,0,0,0,0,0,18,0,0,13,0,0,0,0,0,0,0,24,23,16,7,9,0,43,32,29,7,13,0,38,9,9,9,4,10,15,21,41,60,94,50,0,17,21,48,61,107,Bacteroidia,0.9989086,Bacteria,Cryomorphaceae,uncultured,Flavobacteriales,Bacteroidetes,NA
1badf016901e74deb965a94fbc4f451c,0,43,34,28,0,0,61,38,47,0,41,0,0,0,0,29,94,17,0,0,30,0,0,0,0,0,0,0,62,0,110,54,59,24,52,38,293,72,75,16,47,22,36,0,0,0,0,21,17,0,0,0,0,19,0,0,0,0,0,24,45,19,0,0,0,27,31,49,0,0,0,Gammaproteobacteria,0.9999945,Bacteria,NA,NA,Alteromonadales,Proteobacteria,NA
ac863ad4e273dee1ee0b05753557f42d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,92,100,0,0,41,55,145,193,0,208,161,328,86,179,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,1,Bacteria,Clade IV,NA,SAR11 clade,Proteobacteria,NA
d2e22979dcd32a3cbd7740756755c008,0,70,95,18,0,0,77,88,38,0,0,0,22,56,0,0,0,0,45,104,0,0,0,0,69,0,0,0,0,0,59,64,0,0,0,0,148,96,30,0,0,53,48,14,0,0,0,43,31,0,0,0,0,41,0,0,0,0,0,69,102,34,0,0,0,0,67,79,0,0,0,Acidimicrobiia,0.9245872,Bacteria,Microtrichaceae,Sva0996 marine group,Microtrichales,Actinobacteria,NA
a6ddd1185614438400e97a211d168ab1,0,237,63,0,0,0,193,20,0,0,0,0,62,17,0,0,0,0,121,19,0,0,0,0,124,0,0,0,0,0,42,0,0,0,0,0,38,19,0,0,0,53,13,0,0,0,0,73,0,0,0,0,0,16,0,0,0,0,0,62,91,0,0,0,0,203,113,70,0,0,0,Verrucomicrobiae,0.7230519,Bacteria,uncultured marine microorganism,uncultured marine microorganism,Arctic97B-4 marine group,Verrucomicrobia,uncultured marine microorganism
3ab84f850e66a7bd7d46498f6f49098b,11,0,0,0,10,15,0,0,0,10,14,8,0,0,5,5,5,4,0,0,6,3,0,0,0,0,0,0,0,0,0,0,12,272,524,209,0,0,0,105,278,0,0,0,16,0,0,0,5,12,15,0,0,0,11,5,4,5,8,0,0,6,3,13,4,0,0,0,9,0,10,Deltaproteobacteria,0.9996702,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,uncultured marine microorganism
00e6c13fe86364a5084987093afa1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,42,23,0,0,73,82,204,237,0,181,46,177,125,119,0,0,0,0,45,55,0,0,0,101,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.8484232,Bacteria,SAR116 clade,SAR116 cluster bacterium REDSEA-S10_B10N8,Puniceispirillales,Proteobacteria,SAR116 cluster bacterium REDSEA-S10_B10N8
d782c14064048e32bac292d4bfa9516d,0,0,0,50,0,0,0,31,104,11,0,0,0,29,17,19,28,11,0,14,50,29,107,100,0,172,127,95,128,106,0,35,48,0,0,0,16,57,80,0,0,0,14,0,28,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,51,13,0,0,0,0,0,24,0,0,Alphaproteobacteria,0.999972,Bacteria,Nisaeaceae,OM75 clade,Thalassobaculales,Proteobacteria,NA
0896742d9d8bc0ebf55ddfcd17ba1826,0,48,46,0,0,0,28,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,91,133,67,70,42,100,112,104,19,62,54,39,25,19,0,0,31,35,0,0,0,4,38,14,10,0,0,6,39,37,22,0,0,0,85,47,37,0,0,0,Gammaproteobacteria,0.999246,Bacteria,Colwelliaceae,Colwellia,Alteromonadales,Proteobacteria,NA
883a69e8bea165fadbb62179e2aa3678,14,0,0,0,0,0,0,0,0,11,0,0,0,0,120,76,123,55,0,8,73,81,187,167,5,197,52,168,93,144,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Bacteroidia,0.9484053,Bacteria,NS9 marine group,NA,Flavobacteriales,Bacteroidetes,NA
3933492c805f7804e2c15d59785f54ef,0,48,58,0,0,0,88,82,0,0,0,0,27,20,0,0,0,0,43,70,0,0,0,0,121,0,0,0,0,0,119,65,0,0,0,0,177,102,0,0,0,96,51,0,0,0,0,68,40,0,0,0,0,42,0,0,0,0,0,79,64,12,0,0,0,13,64,47,9,0,0,Deltaproteobacteria,0.9778087,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
8bc98752e128ef405538b46a1d6f3c87,0,47,60,0,0,0,60,131,42,0,0,0,0,48,0,0,0,0,23,78,0,0,0,0,49,0,0,0,0,0,63,63,0,0,0,0,101,110,52,0,0,62,64,0,0,0,0,28,68,0,0,0,0,70,0,0,0,0,0,69,79,53,0,0,0,18,44,104,10,0,0,Nitrospinia,0.9997537,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
2be35a08901c62b3d5391c7dee65afaa,56,0,0,17,83,112,0,0,24,57,77,48,0,0,18,33,44,28,0,0,33,31,25,35,0,23,8,20,35,17,0,0,0,29,46,33,0,0,8,25,57,0,0,22,33,8,9,0,0,0,17,11,6,9,24,15,0,7,10,0,0,19,59,73,89,0,0,4,25,64,64,Gammaproteobacteria,0.9404848,Bacteria,Spongiibacteraceae,BD1-7 clade,Cellvibrionales,Proteobacteria,uncultured gamma proteobacterium
0b95feee5c93b0e3ad04838407a82f2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,27,24,0,0,20,24,46,57,0,48,23,56,17,31,0,0,0,61,176,193,0,0,0,427,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.7208458,Bacteria,NS7 marine group,seawater metagenome,Flavobacteriales,Bacteroidetes,seawater metagenome
4d4a93c75c771d34a3fb989cba2f8599,0,83,50,0,0,0,115,20,0,0,0,0,64,17,0,0,0,0,130,102,0,0,0,0,210,0,0,0,0,0,88,43,0,0,0,0,114,53,13,0,0,56,26,0,0,0,0,32,23,0,0,0,0,31,0,0,0,0,0,32,66,18,0,0,0,78,59,61,0,0,0,uncultured bacterium AD261-B2,0.9988738,Bacteria,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,Marinimicrobia (SAR406 clade),uncultured bacterium AD261-B2
ba2517d0e3562f961314ae828fbbd55f,0,135,38,0,0,0,143,0,0,0,0,0,50,16,0,0,0,0,188,54,0,0,0,0,164,0,0,0,0,0,35,0,0,0,0,0,51,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,70,0,0,0,0,434,73,49,0,0,0,uncultured bacterium AD261-B2,0.9990807,Bacteria,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,Marinimicrobia (SAR406 clade),uncultured bacterium AD261-B2
20a0d2f150b3312772f5c00e54fd7baf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,26,19,0,0,27,39,190,215,0,292,109,294,102,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.9824891,Bacteria,Flavobacteriaceae,NS2b marine group,Flavobacteriales,Bacteroidetes,NA
52eeb363ebf6944935cb5c2475bcc259,0,75,79,33,0,0,78,107,62,0,0,0,0,63,0,0,0,0,0,39,0,0,0,0,0,0,24,0,0,0,40,72,19,0,0,0,128,105,83,0,0,73,64,0,0,0,0,34,39,12,0,0,0,59,0,0,0,0,0,0,96,54,0,0,0,0,49,74,0,0,0,Gammaproteobacteria,0.999695,Bacteria,NA,NA,SAR86 clade,Proteobacteria,NA
31e05e5218aedc913db1f37eb1401bad,0,75,56,0,0,0,95,52,0,0,0,0,98,68,0,0,0,0,94,112,0,0,0,0,166,0,0,0,0,0,68,39,0,0,0,0,74,55,3,0,0,73,19,0,0,0,0,58,29,0,0,0,0,0,0,0,0,0,0,69,62,9,0,0,0,65,54,58,0,0,0,uncultured bacterium HF0500_16O16,0.9992896,Bacteria,uncultured bacterium HF0500_16O16,uncultured bacterium HF0500_16O16,uncultured bacterium HF0500_16O16,PAUC34f,uncultured bacterium HF0500_16O16
d529c204220062133dd7b6a2f67fa4ac,0,85,101,0,0,0,166,66,0,0,0,0,0,21,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,94,53,0,0,0,0,124,87,0,0,0,62,52,0,0,0,0,37,57,0,0,0,0,39,0,0,0,0,0,69,77,0,0,0,0,73,83,154,0,0,0,Bacteroidia,0.9403908,Bacteria,NS9 marine group,hydrothermal vent metagenome,Flavobacteriales,Bacteroidetes,hydrothermal vent metagenome
22138f8cf1abbef79032f32d6ecbaa95,0,165,47,0,0,0,130,30,0,0,0,0,56,0,0,0,0,0,134,0,0,0,0,0,116,0,0,0,0,0,73,33,0,0,0,0,51,44,0,0,0,48,0,0,0,0,0,45,22,0,0,0,0,16,0,0,0,0,0,79,81,0,0,0,0,188,103,65,0,0,0,Alteromonas macleodii,0.9274669,Bacteria,Alteromonas macleodii,Alteromonas macleodii,Alteromonas macleodii,Marinimicrobia (SAR406 clade),Alteromonas macleodii
