id,CCE_P1706_100.mzxml,CCE_P1706_102.mzxml,CCE_P1706_104.mzxml,CCE_P1706_106.mzxml,CCE_P1706_108.mzxml,CCE_P1706_110.mzxml,CCE_P1706_112.mzxml,CCE_P1706_114.mzxml,CCE_P1706_116.mzxml,CCE_P1706_118.mzxml,CCE_P1706_120.mzxml,CCE_P1706_122.mzxml,CCE_P1706_154.mzxml,CCE_P1706_156.mzxml,CCE_P1706_158.mzxml,CCE_P1706_160.mzxml,CCE_P1706_162.mzxml,CCE_P1706_164.mzxml,CCE_P1706_166.mzxml,CCE_P1706_168.mzxml,CCE_P1706_170.mzxml,CCE_P1706_172.mzxml,CCE_P1706_174.mzxml,CCE_P1706_176.mzxml,CCE_P1706_178.mzxml,CCE_P1706_180.mzxml,CCE_P1706_182.mzxml,CCE_P1706_184.mzxml,CCE_P1706_186.mzxml,CCE_P1706_188.mzxml,CCE_P1706_208.mzxml,CCE_P1706_210.mzxml,CCE_P1706_212.mzxml,CCE_P1706_214.mzxml,CCE_P1706_216.mzxml,CCE_P1706_218.mzxml,CCE_P1706_220.mzxml,CCE_P1706_222.mzxml,CCE_P1706_224.mzxml,CCE_P1706_228.mzxml,CCE_P1706_230.mzxml,CCE_P1706_40.mzxml,CCE_P1706_42.mzxml,CCE_P1706_44.mzxml,CCE_P1706_46.mzxml,CCE_P1706_48.mzxml,CCE_P1706_50.mzxml,CCE_P1706_52.mzxml,CCE_P1706_54.mzxml,CCE_P1706_56.mzxml,CCE_P1706_58.mzxml,CCE_P1706_60.mzxml,CCE_P1706_62.mzxml,CCE_P1706_64.mzxml,CCE_P1706_66.mzxml,CCE_P1706_68.mzxml,CCE_P1706_70.mzxml,CCE_P1706_72.mzxml,CCE_P1706_74.mzxml,CCE_P1706_76.mzxml,CCE_P1706_78.mzxml,CCE_P1706_80.mzxml,CCE_P1706_82.mzxml,CCE_P1706_84.mzxml,CCE_P1706_86.mzxml,CCE_P1706_88.mzxml,CCE_P1706_90.mzxml,CCE_P1706_92.mzxml,CCE_P1706_94.mzxml,CCE_P1706_96.mzxml,CCE_P1706_98.mzxml,Class18SV9,Confidence,Domain18SV9,Family18SV9,Genus18SV9,Kingdom18SV9,Order18SV9,Phylum18SV9,Species18SV9,X
b0415440a01af703c5eb5278e8f1142d,0,0,0,0,20,11,0,0,0,0,0,9,0,0,5,7,18,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,74,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,15,0,0,0,0,6,6,MAST-12,0.9999996,Eukaryota,MAST-12A_X,MAST-12A_XX,Stramenopiles,MAST-12A,Opalozoa,MAST-12A_XX_sp.,1295
ae87d81d63bda1b993b03e3dcbcc54d9,0,0,0,36,0,0,0,0,38,0,0,0,22,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,52,0,0,0,24,0,0,0,0,0,0,0,0,0,46,0,0,0,0,22,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,16,0,0,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,973
cddfd8bc07ffc59f62e580fb719df48e,0,0,11,25,0,0,5,35,28,0,0,0,0,0,2,0,3,0,0,0,10,3,0,0,0,0,12,0,0,0,0,18,5,0,0,0,20,6,31,0,0,9,0,0,0,0,0,0,5,0,4,0,0,13,0,0,0,0,0,0,0,20,0,0,0,0,0,14,6,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,857
fc310e74d1280e64565ebd62ae88d139,0,25,21,0,0,0,0,0,6,0,0,0,0,22,0,0,0,0,0,27,0,0,0,0,29,0,0,0,0,0,24,10,0,0,0,0,19,19,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,28,0,0,0,0,0,0,8,0,0,0,NA,0.966234,Eukaryota,NA,NA,Stramenopiles,NA,NA,NA,1034
5132a85f36de6c1b8fed7c8b071c6983,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,44,0,25,0,0,0,0,0,0,0,0,0,24,34,31,36,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,1071
efc9b3c1d09145aba4a9b3305e539d62,0,0,0,0,0,0,20,11,5,0,0,0,20,45,0,0,0,0,12,32,0,0,0,0,28,0,0,0,0,0,4,14,0,0,0,0,31,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,11,0,0,0,MAST-3,0.9999999,Eukaryota,MAST-3E_X,MAST-3E_XX,Stramenopiles,MAST-3E,Opalozoa,MAST-3E_XX_sp.,938
0aeb9c704d2ecfe988a41f8bfd3a8dfc,18,0,0,2,22,27,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,18,0,0,0,11,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,33,0,0,0,0,16,18,Chrysophyceae,1,Eukaryota,Chrysophyceae_Clade-I,Chrysophyceae_Clade-I_X,Stramenopiles,Chrysophyceae_X,Ochrophyta,Chrysophyceae_Clade-I_X_sp.,1352
165d13a4dc3b3060f161eb6592ad1fb0,0,0,24,0,0,0,44,33,18,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,38,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,39,0,0,0,Spirotrichea,0.9274556,Eukaryota,Strobilidiidae_A,Rimostrombidium_A,Alveolata,Choreotrichida,Ciliophora,Rimostrombidium_veniliae,1154
56c2b3b504f0b9c851517f9591060b30,0,257,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ascomycota,0.9745598,Eukaryota,Saccharomycetales,NA,Opisthokonta,Saccharomycotina,Fungi,NA,1496
7132594a10010f2c8d6cc5758000102c,0,0,11,0,0,0,7,0,0,0,0,0,70,15,0,0,0,0,74,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,40,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,RAD-C,1,Eukaryota,RAD-C_XX,RAD-C_XXX,Rhizaria,RAD-C_X,Radiolaria,RAD-C_XXX_sp.,1053
25d99e5dd579bff7e1f537b8bb76138c,5,0,12,9,21,13,0,0,0,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,8,0,0,25,18,0,0,24,0,0,0,0,0,13,19,0,0,0,10,4,0,0,5,12,0,0,8,5,15,0,0,14,0,3,6,Chlorarachniophyceae,1,Eukaryota,NPK2-lineage,NPK2-lineage_X,Rhizaria,Chlorarachniophyceae_X,Cercozoa,NPK2-lineage_X_sp.,1526
4fc0e33f69b2175dc8d89bae5ba1bfda,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,24,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,11,21,0,4,21,11,26,12,0,0,0,9,7,0,0,0,0,0,0,0,Spirotrichea,0.9964998,Eukaryota,Strombidiidae_K,Strombidium_K,Alveolata,Strombidiida,Ciliophora,Strombidium_K_sp.,1328
e9e11a5e349a977993832e3295b9c414,0,9,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,47,0,0,0,0,0,30,66,14,0,0,Telonemia_X,0.9999997,Eukaryota,Telonemia-Group-2,Telonemia-Group-2_X,Hacrobia,Telonemia_XX,Telonemia,Telonemia-Group-2_X_sp.,1311
1be863f1f45cddced4a649b61095df04,0,0,0,0,8,7,0,0,0,5,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0,84,72,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,Dictyochophyceae,0.9999939,Eukaryota,Pedinellales,NA,Stramenopiles,Dictyochophyceae_X,Ochrophyta,NA,1018
2f9d105882c7bc8a4f8d1c5e193f16d2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,19,97,63,0,0,0,Syndiniales,0.9996983,Eukaryota,Dino-Group-III_X,Dino-Group-III_XX,Alveolata,Dino-Group-III,Dinoflagellata,Dino-Group-III_XX_sp.,1061
565c989484100c5fd8c7f1839a46b2d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,41,0,19,58,35,0,0,0,0,14,24,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Syndiniales,0.9991612,Eukaryota,Dino-Group-III_X,Dino-Group-III_XX,Alveolata,Dino-Group-III,Dinoflagellata,Dino-Group-III_XX_sp.,1546
7f1cc2c8d55982e679f70d3f1690bedf,0,22,14,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,38,0,0,0,9,0,19,0,18,10,0,4,0,9,12,0,3,0,0,0,0,0,4,11,0,10,0,0,0,0,0,21,16,0,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,1336
c2e68d2b986ccfd00d87dbb0f99472a7,0,0,8,0,0,0,10,0,0,0,0,0,56,0,0,0,0,0,74,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0,0,0,0,MAST-3,0.9731875,Eukaryota,MAST-3J_X,MAST-3J_XX,Stramenopiles,MAST-3J,Opalozoa,MAST-3J_XX_sp.,1323
fa9af10b454f54d54d9aada35edf79da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,15,0,0,10,39,22,9,0,16,18,12,34,12,0,0,0,0,0,16,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prymnesiophyceae,0.911724,Eukaryota,Prymnesiaceae,NA,Hacrobia,Prymnesiales,Haptophyta,NA,1197
0b19d21b9e67977b58803ba884cba1a2,0,0,0,0,0,0,0,21,69,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,24,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spirotrichea,0.9888819,Eukaryota,Leegaardiellidae_B,Leegaardiella,Alveolata,Choreotrichida,Ciliophora,Leegaardiella_sp.,717
a6206ef285f48f3b26e14397888fb838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,20,0,40,10,21,74,36,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prymnesiophyceae,0.9999998,Eukaryota,Chrysochromulinaceae,Chrysochromulina,Hacrobia,Prymnesiales,Haptophyta,Chrysochromulina_sp.,1166
cf5a7710b5d1c1f4b2eb2786e2bbcd0a,0,0,45,9,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,12,0,0,0,5,19,9,0,0,0,7,15,7,0,0,0,22,8,11,0,0,0,0,20,52,0,2,0,NA,0.898288,Eukaryota,NA,NA,Opisthokonta,NA,NA,NA,652
16899c32530e6d83e57b5257e0536864,0,0,0,0,0,0,7,0,0,0,0,0,25,10,0,0,0,0,13,112,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spirotrichea,0.9962604,Eukaryota,Strombidiidae_B,Strombidiidae_B_X,Alveolata,Strombidiida,Ciliophora,Strombidiidae_B_X_sp.,1222
1da43ea7cdb5424f8903e2965ede2224,5,0,21,0,18,11,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,12,0,20,0,0,0,0,0,12,16,0,0,25,12,0,0,0,0,8,5,0,5,0,10,0,10,33,0,13,0,Syndiniales,0.9999986,Eukaryota,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Alveolata,Dino-Group-II,Dinoflagellata,Dino-Group-II-Clade-16_X_sp.,787
3f8be3cdf1b732514f6cbbd22a2767e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,33,0,60,0,71,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Picozoa_X,0.9999823,Eukaryota,Picozoa_XXX,Picozoa_XXXX,Hacrobia,Picozoa_XX,Picozoa,Picozoa_XXXX_sp.,1230
932891a33c5caf4e725adeef5db64e26,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,89,10,4,0,0,0,13,0,0,9,0,0,3,0,0,0,16,0,0,0,0,0,28,46,0,0,0,Syndiniales,0.9999991,Eukaryota,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Alveolata,Dino-Group-II,Dinoflagellata,Dino-Group-II-Clade-1_X_sp.,1655
adb8b08e1c80359eebd6ba79c0ed104b,0,31,20,0,0,0,0,0,0,0,0,0,11,38,0,0,0,0,0,11,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30,19,0,0,0,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,MAST-4,1,Eukaryota,MAST-4D_X,MAST-4D_XX,Stramenopiles,MAST-4D,Sagenista,MAST-4D_XX_sp.,1090
e1d643a6a37ca7247888edb70aa75a8b,0,41,42,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,0,0,0,0,33,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,35,0,0,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,1314
68ae2cf711240c1b834317ef10491ae7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,3,0,0,0,15,21,11,3,17,7,6,74,29,0,0,0,0,0,17,0,0,0,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prymnesiophyceae,0.9365726,Eukaryota,NA,NA,Hacrobia,NA,Haptophyta,NA,1085
33bacb3ddca1220d7dc308339634f4ff,9,0,0,0,12,12,0,0,0,14,11,10,0,0,4,0,10,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,4,5,3,0,4,13,25,2,5,4,12,7,2,7,2,0,0,2,11,11,16,0,0,0,0,13,5,NA,0.9998888,Eukaryota,NA,NA,Opisthokonta,NA,Fungi,NA,1391
6219eba5bf350df59b75b8eca03ec914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,0,0,0,0,0,0,44,38,0,0,0,0,0,0,0,44,88,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MOCH-2,1,Eukaryota,MOCH-2_XX,MOCH-2_XXX,Stramenopiles,MOCH-2_X,Ochrophyta,MOCH-2_XXX_sp.,1125
aaed3878288695fac6016991b8af43cb,0,0,0,0,14,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,21,8,10,0,0,4,12,22,14,5,0,10,9,34,24,0,0,0,5,11,13,0,0,0,0,6,0,Dictyochophyceae,0.9998566,Eukaryota,Pedinellales,Pedinellales_X,Stramenopiles,Dictyochophyceae_X,Ochrophyta,Pedinellales_X_sp.,1000
bc3a7aca749bc2c496b9852b77bbd361,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,92,0,0,8,0,0,5,0,3,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,Acantharea,0.7600971,Eukaryota,Chaunacanthida_X,Chaunacanthid,Rhizaria,Chaunacanthida,Radiolaria,NA,1238
13aa33bd4f7af3774890faf49e13377a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,36,56,102,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spirotrichea,0.9984071,Eukaryota,Tontoniidae_A,Spirotontonia,Alveolata,Strombidiida,Ciliophora,Spirotontonia_sp.,1261
46c618a77a34fdb0300fe665b633ced8,0,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,18,0,0,0,0,15,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,8,27,27,0,0,0,Euglenozoa,0.9545611,Eukaryota,DSPD-1,DSPD-1_X,Excavata,Diplonemea,Discoba,DSPD-1_X_sp.,1176
56819926b6b0e21ca1af5d5f6bca2adf,0,0,13,9,11,0,8,15,23,10,10,5,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,8,22,0,0,0,0,14,21,16,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,9,0,0,0,0,5,0,MAST-3,0.9999999,Eukaryota,MAST-3F_X,MAST-3F_XX,Stramenopiles,MAST-3F,Opalozoa,MAST-3F_XX_sp.,879
d0372fa38ce5e490f0cd4eb3c925266c,0,76,16,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,NA,0.7007139,Eukaryota,NA,NA,Opisthokonta,NA,Metazoa,NA,1705
d4751d8f57883dbcf6f9df9d338d6dd7,20,0,0,11,29,29,0,0,0,17,10,14,0,0,0,0,0,3,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,11,9,34,0,0,0,6,16,13,NA,0.9351869,Eukaryota,NA,NA,Stramenopiles,NA,NA,NA,1562
7395b072f689ccb7c4f7f97283dc97e7,0,49,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,28,0,0,0,0,0,Nassophorea,0.9993316,Eukaryota,Discotrichidae,NASSO_1,Alveolata,Nassophorea_X,Ciliophora,NASSO_1_sp.,1650
c67faa1923800cd9669c86a30ba8ff30,0,35,36,0,0,0,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,21,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,15,28,17,0,0,0,NA,0.7545629,Eukaryota,NA,NA,Alveolata,NA,NA,NA,1249
0fd51a587eb472f4ed96abfe28f50855,0,58,39,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,17,18,0,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,1491
60796da70ba11b8b4a3af448a9812d0f,0,0,0,0,0,0,34,0,0,0,0,0,0,48,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,57,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,25,0,0,0,0,NA,0.9788519,Eukaryota,NA,NA,Alveolata,NA,NA,NA,613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
